County Code,County Name,District Code,District Name,Total Enrollment,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,Native American,%Native American,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Pre-K Halfday,Pre-K FullDay,Kindergarten Halfday,Kindergarten Fullday,First Grade,Second Grade,Third Grade,Fourth Grade,Fifth Grade,Sixth Grade,Seventh Grade,Eighth Grade,Ninth Grade,Tenth Grade,Eleventh Grade,Twelfth Grade,Ungraded,%Free Lunch,%Reduced Lunch,%English Learners,%Migrant,%Military,%Homeless
41,Warren,2470,Knowlton Twp,155,136,87.7,0,0,7,4.5,3,1.9,0,0,0,0,9,5.8,1,0,0,20,22,27,16,15,19,24,0,0,0,0,0,0,11,16.8,2.6,0,0,0,0
41,Warren,2790,Lopatcong Twp,732,509,69.5,80,10.9,84,11.5,55,7.5,3,0.4,1,0.1,0,0,14,0,50,0,55,75,76,82,88,76,95,110,0,0,0,0,11,9,3.3,0.5,0,0,0.5
41,Warren,2970,Mansfield Twp,586,347,59.2,37,6.3,163,27.8,16,2.7,0,0,0,0,23,3.9,0,10,0,95,87,71,66,73,72,97,0,0,0,0,0,0,15,27.1,8.4,7.8,0.3,0.7,10.2
41,Warren,3675,North Warren Regional,752,656,87.2,18,2.4,56,7.4,13,1.7,1,0.1,1,0.1,7,0.9,0,0,0,0,0,0,0,0,0,0,115,129,118,126,130,134,0,7.2,3.5,0,0,0,0.1
41,Warren,3890,Oxford Twp,267,241,90.3,1,0.4,12,4.5,8,3,0,0,1,0.4,4,1.5,16,0,0,27,18,32,24,34,31,32,31,21,0,0,0,0,1,13.1,3.7,0,0,1.5,0
41,Warren,4100,Phillipsburg Town,3876,2057,53.1,693,17.9,821,21.2,91,2.3,5,0.1,4,0.1,205,5.3,0,241,0,199,181,181,197,199,221,202,215,233,421,397,368,423,198,48.3,6,3.5,0,0.3,1.1
41,Warren,4200,Pohatcong Twp,305,257,84.3,15,4.9,24,7.9,3,1,0,0,0,0,6,2,13,0,0,38,24,27,24,27,35,36,33,48,0,0,0,0,0,7.5,3,0,0,0,0
41,Warren,5460,Warren County Vocational,455,356,78.2,19,4.2,62,13.6,8,1.8,0,0,0,0,10,2.2,0,0,0,0,0,0,0,0,0,0,0,0,92,89,84,83,107,17.8,5.5,0,0,0.4,0
41,Warren,5465,Warren Hills Regional,1746,1268,72.6,127,7.3,269,15.4,61,3.5,0,0,1,0.1,20,1.1,0,0,0,0,0,0,0,0,0,0,285,267,266,304,324,269,31,16.6,3.6,1.5,0,0.1,0.4
41,Warren,5480,Washington Boro,494,320,64.8,49,9.9,107,21.7,11,2.2,0,0,2,0.4,5,1,1,34,0,63,68,57,57,47,73,74,0,0,0,0,0,0,20,33.8,6.1,1.6,0,0,1.4
41,Warren,5530,Washington Twp,414,328,79.2,16,3.9,46,11.1,9,2.2,0,0,0,0,15,3.6,5,0,0,56,45,46,57,66,54,70,0,0,0,0,0,0,15,17.4,2.2,0,0,0.2,0.7
41,Warren,5780,White Twp,274,241,88,4,1.5,16,5.8,2,0.7,0,0,0,0,11,4,16,0,0,25,25,25,30,28,27,30,32,29,0,0,0,0,7,14.2,2.6,2.2,0,0,0
80,Charters,6010,Academy Charter High School,180,4,2.2,98.5,54.7,72.5,40.3,0,0,0,0,0,0,5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,46,45.5,41.5,47,0,76.1,5.6,2.8,0,0,0
80,Charters,6013,Bergen Arts And Sciences Charter School,1169,402,34.4,119,10.2,528,45.2,110,9.4,1,0.1,1,0.1,8,0.7,0,0,0,100,100,100,99,96,96,91,85,80,80,88,75,79,0,29,9.5,4,0,0,0
80,Charters,6017,Foundation Academy Cs,1086,5,0.5,568,52.3,496,45.7,4,0.4,0,0,0,0,13,1.2,0,0,0,88,84,86,85,84,86,86,86,84,105,80,71,61,0,72.6,12.4,8.8,0,0.3,0.1
80,Charters,6018,Central Jersey College Prep Charter School,1020,123,12.1,237,23.2,138,13.5,492,48.2,1,0.1,0,0,29,2.8,0,0,0,96,96,96,96,71,49,136,113,82,50,45,43,47,0,17.7,4.6,2.5,0,0.4,0
80,Charters,6020,Pride Academy Charter School,286,0,0,273,95.5,9,3.1,4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,69,72,72,0,0,0,0,0,65.4,11.9,0,0,0,0
80,Charters,6021,Community Charter School Of Paterso,907,11,1.2,294,32.4,593,65.4,8,0.9,1,0.1,0,0,0,0,0,0,0,103,97,101,102,101,102,100,101,100,0,0,0,0,0,1.1,0,1.4,0,0,0
80,Charters,6022,Burch Charter School Of Excellence,354,0,0,276,78,75,21.2,3,0.8,0,0,0,0,0,0,0,0,0,61,59,63,67,60,44,0,0,0,0,0,0,0,0,76.8,15.8,0,0,0,0
80,Charters,6025,Paul Robeson Humanities  Charter School,381,0,0,72,18.9,306,80.3,3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,77,0,0,0,0,0,88.7,7.6,22.8,0,0,0
80,Charters,6026,Riverbank Charter School Of Excelle,153,86,56.2,33,21.6,13,8.5,20,13.1,1,0.7,0,0,0,0,0,0,0,40,39,39,35,0,0,0,0,0,0,0,0,0,0,13.1,3.3,0,0,0,0
80,Charters,6028,Vineland Public Charter School,337,72,21.4,103,30.6,143,42.4,8,2.4,1,0.3,2,0.6,8,2.4,0,34,0,24,26,41,42,36,30,35,37,32,0,0,0,0,0,51.6,13.1,0.9,0,0,0
80,Charters,6029,Newark Educators Community Charter School,266,0,0,206,77.4,58,21.8,1,0.4,0,0,0,0,1,0.4,0,41,0,48,45,46,45,41,0,0,0,0,0,0,0,0,0,>95,0,0.8,0,0,1.5
80,Charters,6030,The Ethical Community Charter School,397,122,30.7,36,9.1,102,25.7,110,27.7,1,0.3,0,0,26,6.5,0,0,0,39,46,44,46,45,44,45,46,42,0,0,0,0,0,40.8,4.5,9.6,0,0,0
80,Charters,6032,Academy For Urban Leadership Charter School,549,4,0.7,24,4.4,517,94.2,1,0.2,0,0,2,0.4,1,0.2,0,0,0,0,0,0,0,0,0,0,61,86,110,93,103,96,0,60.8,5.5,14.6,0,0,0
80,Charters,6033,The Barack Obama Green Charter High School,231,4,1.7,79,34.2,145,62.8,2,0.9,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,60,52,67,52,0,58.9,10,6.5,0,0,0
80,Charters,6036,Hola Hoboken Dual Lang Cs,408,232,56.9,14,3.4,113,27.7,26,6.4,3,0.7,3,0.7,17,4.2,0,0,0,46,49,48,45,48,46,41,44,41,0,0,0,0,0,7.8,0.2,2,0,0,0
80,Charters,6041,Hatikvah International Cs,518,295,56.9,48,9.3,34,6.6,129,24.9,0,0,0,0,12,2.3,0,0,0,75,74,75,49,51,50,51,48,45,0,0,0,0,0,3.5,0.8,2.7,0.2,0,0
80,Charters,6053,Great Oaks Legacy Charter School,1675,4,0.2,1480,88.4,168,10,3,0.2,14,0.8,0,0,6,0.4,0,0,0,155,162,163,83,85,198,166,142,136,114,105,95,71,0,75.6,10.4,2.9,0,0,0.1
80,Charters,6057,Peoples Preparatory Charter School,405,1,0.2,331,81.7,72,17.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,113,85,76,0,78.5,3.5,5.4,0,1.2,0
80,Charters,6058,Roseville Community Cs,267,2,0.7,130,48.7,134,50.2,1,0.4,0,0,0,0,0,0,0,0,0,52,53,54,56,52,0,0,0,0,0,0,0,0,0,92.1,5.6,27.3,0,0.4,0
80,Charters,6060,Atlantic Community Charter School,371,6,1.6,307,82.7,53,14.3,4,1.1,0,0,0,0,1,0.3,0,0,0,50,46,66,59,37,42,28,24,19,0,0,0,0,0,92.5,3,3.8,0,0.3,0
80,Charters,6064,Dr Lena Edwards Academic Charter School,393,2,0.5,346,88,42,10.7,1,0.3,2,0.5,0,0,0,0,0,0,0,44,44,43,44,44,44,45,45,40,0,0,0,0,0,79.6,8.1,0,0,0,0
80,Charters,6068,M E T S Charter School,713,24,3.4,339,47.5,304,42.6,38,5.3,6,0.8,2,0.3,0,0,0,0,0,0,0,0,0,0,0,30,47,44,159,145,144,144,0,63.3,7.4,1,0,0,0
80,Charters,6069,Millville Public Charter School,247,26,10.5,132,53.4,81,32.8,0,0,1,0.4,0,0,7,2.8,0,0,0,25,23,34,23,12,35,28,27,27,9,4,0,0,0,>95,0,0,0,0.4,0
80,Charters,6076,Benjamin Banneker Prep Cs,360,5,1.4,303,84.2,44,12.2,7,1.9,0,0,1,0.3,0,0,0,0,0,31,29,40,40,40,40,40,41,59,0,0,0,0,0,32.5,4.2,0.3,0,0.6,0
80,Charters,6079,John P Holland Charter School,482,3,0.6,118,24.5,360,74.7,0,0,1,0.2,0,0,0,0,0,88,0,89,90,79,26,22,21,23,22,22,0,0,0,0,0,80.1,10.4,3.1,0.8,0.6,0
80,Charters,6080,Passaic Arts And Science Charter School,1559,70,4.5,119,7.6,1312,84.2,47,3,4,0.3,0,0,7,0.4,0,0,0,175,190,185,181,183,92,92,93,92,83,76,66,51,0,64.7,7.6,9.6,0.4,0,0.1
80,Charters,6081,Thomas Edison Energysmart Charter School,556,69,12.4,92,16.5,31,5.6,336,60.4,6,1.1,1,0.2,21,3.8,0,0,0,50,49,52,50,50,50,49,50,50,41,38,27,0,0,8.8,2.2,3.6,0,0,0
80,Charters,6082,Beloved Community Charter School,1198,208,17.4,332,27.7,353,29.5,255,21.3,6,0.5,5,0.4,39,3.3,0,0,0,120,120,121,120,120,120,119,118,120,120,0,0,0,0,57.4,9.7,6.8,0.1,0,0.1
80,Charters,6086,Hope Community Cs,125,0,0,46,36.8,77,61.6,0,0,0,0,0,0,2,1.6,0,0,0,21,24,23,29,14,14,0,0,0,0,0,0,0,0,92.8,4.8,4.8,0,0,4
80,Charters,6089,Compass Academy Cs,185,30,16.2,32,17.3,116,62.7,5,2.7,0,0,0,0,2,1.1,0,0,0,29,25,30,32,37,32,0,0,0,0,0,0,0,0,51.9,9.2,0.5,1.1,0,0
80,Charters,6093,Jersey City Global Cs,484,18,3.7,42,8.7,181,37.4,243,50.2,0,0,0,0,0,0,0,0,0,86,88,70,62,47,32,36,40,23,0,0,0,0,0,36.4,6.2,3.1,22.5,0,0
80,Charters,6094,Phillip'S Academy Charter School,515,5,1,455,88.3,47,9.1,4,0.8,3,0.6,1,0.2,0,0,0,60,0,77,81,45,43,41,42,45,43,38,0,0,0,0,0,46,11.5,0,0,0,0
80,Charters,6096,Paterson Arts And Science Charter School,845,16,1.9,254,30.1,567,67.1,6,0.7,2,0.2,0,0,0,0,0,0,0,73,74,75,78,75,73,72,72,69,69,59,56,0,0,65.4,8.6,10.9,0,0,0
80,Charters,6099,Link Community Charter School,306,0,0,283,92.5,18,5.9,2,0.7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,81,82,74,69,0,0,0,0,0,63.1,14.4,0,0,0,0
80,Charters,6100,Bridgeton Public Charter School,102,3,2.9,32,31.4,64,62.7,2,2,0,0,0,0,1,1,0,0,0,18,22,19,24,19,0,0,0,0,0,0,0,0,0,>95,0,16.7,0,0,0
80,Charters,6101,College Achieve Central Charter School,1197,3,0.3,284,23.7,902,75.4,3,0.3,0,0,0,0,5,0.4,0,0,0,106,109,104,113,106,110,118,113,106,104,108,0,0,0,55.7,7.5,30.2,0,0,16.7
80,Charters,6102,Cresthaven Academy Charter School,310,0,0,64,20.6,246,79.4,0,0,0,0,0,0,0,0,0,0,0,77,77,78,78,0,0,0,0,0,0,0,0,0,0,71,12.9,8.1,0,0,1.6
80,Charters,6103,Empowerment Academy Charter School,718,82,11.4,269,37.5,155,21.6,184,25.6,1,0.1,6,0.8,21,2.9,0,0,0,113,123,125,123,115,119,0,0,0,0,0,0,0,0,56.3,7.2,13,0,0,0
80,Charters,6104,Principle Academy Charter School,475,23,4.8,264,55.6,172,36.2,2,0.4,14,2.9,0,0,0,0,0,0,0,76,72,74,79,72,48,54,0,0,0,0,0,0,0,>95,0,0,0,0,0
80,Charters,6105,Hudson Arts And Science  Charter School,814,164,20.1,58,7.1,535,65.7,39,4.8,13,1.6,1,0.1,4,0.5,0,0,0,118,130,109,87,90,63,75,71,71,0,0,0,0,0,46.3,10.1,8.7,0,0,0.1
80,Charters,6106,Philip’S Charter School Of Paterson,233,2,0.9,50,21.5,178,76.4,1,0.4,0,0,0,0,2,0.9,0,0,0,76,79,78,0,0,0,0,0,0,0,0,0,0,0,73.4,7.3,5.2,0,0,0
80,Charters,6107,Camden’S Promise Charter School,2262,0,0,366,16.2,1881,83.2,8,0.4,0,0,1,0,6,0.3,0,60,0,178,194,169,163,156,181,179,179,167,162,150,154,169,1,76.4,9.9,4.8,0,0,0
80,Charters,6109,Lead Charter School,263,0,0,207,78.7,56,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,70,90,18,0,47.5,1.5,0,0,0,0
80,Charters,6110,Achieve Community Charter School,315,5,1.6,272,86.3,38,12.1,0,0,0,0,0,0,0,0,0,0,0,60,49,67,47,0,29,63,0,0,0,0,0,0,0,39.7,6.3,0,0,0,2.5
80,Charters,6183,Trenton Stem-To-Civics Cs,598,7,1.2,378,63.2,210,35.1,1,0.2,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,98,84,88,97,82,78,71,0,49.5,3.7,1,0.3,0.7,0
80,Charters,6230,Classical Academy Charter School Of Clifton,167,31,18.6,15,9,79,47.3,42,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,53,40,0,0,0,0,0,19.2,3,0,0,0,0
80,Charters,6232,Environment Community Cs,202,0,0,137,67.8,65,32.2,0,0,0,0,0,0,0,0,0,0,0,47,30,33,28,20,23,18,3,0,0,0,0,0,0,72.3,7.9,0,0,0,0
80,Charters,6240,Freedom Prep Charter School,868,10,1.2,340,39.2,502,57.8,0,0,0,0,6,0.7,10,1.2,0,0,0,72,63,68,57,49,62,60,53,56,127,77,52,30,42,83.4,4.3,17.5,0,0,1.8
80,Charters,6320,Discovery Cs,112,1,0.9,110,98.2,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,29,22,0,0,0,0,0,0,87.5,2.7,0,0,0,0
80,Charters,6410,East Orange Community Cs,470,1,0.2,434,92.3,26,5.5,3,0.6,1,0.2,0,0,5,1.1,0,0,0,102,98,92,87,91,0,0,0,0,0,0,0,0,0,94.5,5.1,2.1,0,0,0
80,Charters,6420,Elysian Cs Of Hoboken,289,203,70.2,9,3.1,40,13.8,27,9.3,0,0,0,0,10,3.5,0,0,0,32,32,32,32,32,32,33,32,32,0,0,0,0,0,5.9,0.7,2.1,0,0,0
80,Charters,6430,Englewood On The Palisades Charter School,324,5,1.5,115,35.5,174,53.7,17,5.2,0,0,1,0.3,12,3.7,0,0,0,37,40,36,36,36,31,40,31,37,0,0,0,0,0,39.5,11.7,0,0,0.9,0
80,Charters,6635,Greater Brunswick Cs,394,10,2.5,43,10.9,331,84,9,2.3,0,0,0,0,1,0.3,0,0,0,46,44,44,44,44,44,48,43,37,0,0,0,0,0,70.6,14.2,23.4,0,0,0.3
80,Charters,6665,Gray Cs,344,7,2,120,34.9,208,60.5,8,2.3,0,0,0,0,1,0.3,0,0,0,46,46,44,44,49,32,34,28,21,0,0,0,0,0,56.1,9.9,0,0,0,0
80,Charters,6720,Hoboken Cs,297,138,46.5,27,9.1,95,32,18,6.1,0,0,0,0,19,6.4,0,0,0,22,22,22,22,22,22,22,22,22,24,24,26,25,0,21.9,3.4,0,0,0,0
80,Charters,6740,Hope Academy Cs,253,2,0.8,87,34.4,157,62.1,1,0.4,0,0,0,0,6,2.4,0,0,0,40,40,33,23,24,24,25,23,21,0,0,0,0,0,85,7.5,13.8,0.8,0.4,0
80,Charters,6810,International Charter School,90,0,0,16,17.8,74,82.2,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,0,0,0,0,0,0,0,0,0,84.4,6.7,0,0,0,0
80,Charters,6910,Jersey City Comm. Cs,591,17,2.9,380,64.3,178,30.1,16,2.7,0,0,0,0,0,0,0,0,0,66,68,68,60,65,68,67,66,63,0,0,0,0,0,67,10.3,3.4,0,0.2,0
80,Charters,6915,Jersey City Golden Door Charter School,593,52,8.8,122,20.6,130,21.9,276,46.5,4,0.7,7,1.2,2,0.3,0,43,0,69,74,68,63,73,69,43,44,47,0,0,0,0,0,46.4,5.9,1.5,0,0.7,0
80,Charters,7109,Leap Academy University Cs,1536,2,0.1,641,41.7,875,57,17,1.1,0,0,0,0,1,0.1,0,0,0,124,129,118,117,118,111,107,127,124,143,111,107,100,0,72.9,6.1,6.2,0.3,0.2,0.9
80,Charters,7115,Learning Community Cs,635,166,26.1,85,13.4,129,20.3,183,28.8,0,0,4,0.6,68,10.7,0,44,0,66,66,66,66,66,66,66,65,64,0,0,0,0,0,23.3,7.4,0,0,0,0
80,Charters,7210,Marion P. Thomas Cs,1531,1,0.1,1415,92.4,111,7.3,0,0,0,0,2,0.1,2,0.1,0,70,0,86,81,91,116,122,98,135,115,94,134,145,134,110,0,81.9,9.3,0.8,0.1,0,0
80,Charters,7290,New Horizons Comm. Cs,547,0,0,485,88.7,62,11.3,0,0,0,0,0,0,0,0,0,0,0,35,61,68,67,69,50,63,64,70,0,0,0,0,0,89.4,6.4,0,0,0,0
80,Charters,7320,North Star Academy Charter School,5921,8,0.1,1750,29.6,4141,69.9,6,0.1,1,0,0,0,15,0.3,0,0,0,554,562,557,554,472,556,467,463,464,434,314,297,227,0,75,11.4,1.2,0,0.1,0
80,Charters,7325,Team Academy Charter School,4780.5,12,0.3,4215.5,88.2,385,8.1,4,0.1,13,0.3,8,0.2,143,3,0,0,0,562,454,451,454,455,447,346,339,347,344.5,218,204,159,0,76.5,10.1,1.6,0,0.3,1.4
80,Charters,7410,Charter~Tech High School,375,107,28.5,138,36.8,114,30.4,5,1.3,0,0,1,0.3,10,2.7,0,0,0,0,0,0,0,0,0,0,0,0,108,96,96,75,0,66.4,9.1,0.8,0,0,0.8
80,Charters,7500,Pace Cs Of Hamilton,378,22,5.8,93,24.6,252,66.7,10,2.6,0,0,0,0,1,0.3,0,0,0,45,45,47,45,45,42,45,40,24,0,0,0,0,0,51.3,23.8,0,0,0,0
80,Charters,7503,Paterson Cs For Sci/Tech,1483,61,4.1,447,30.1,970,65.4,5,0.3,0,0,0,0,0,0,0,0,0,140,144,144,144,144,96,96,98,93,92,98,104,90,0,68.8,12,4.6,0,0.1,0
80,Charters,7540,Princeton Cs,423,148,35,20,4.7,24,5.7,183,43.3,0,0,2,0.5,46,10.9,0,0,0,40,42,44,48,50,50,50,49,50,0,0,0,0,0,4,1.2,0.5,0,0,0
80,Charters,7600,Queen City Academy Cs,324,0,0,118,36.4,205,63.3,0,0,0,0,0,0,1,0.3,0,0,0,36,36,36,36,36,36,36,36,36,0,0,0,0,0,68.5,12,17,0,0,0
80,Charters,7720,The Red Bank Cs,195,76,39,13,6.7,105,53.8,1,0.5,0,0,0,0,0,0,0,20,0,20,20,19,20,20,20,17,19,20,0,0,0,0,0,37.9,11.8,10.3,0,0.5,0
80,Charters,7727,Ridge And Valley Cs,133,116,87.2,0,0,10,7.5,0,0,0,0,0,0,7,5.3,0,0,0,15,15,14,15,15,14,15,13,17,0,0,0,0,0,0,0,0,0,0,0
80,Charters,7730,Robert Treat Academy Cs,688,25,3.6,234,34,407,59.2,8,1.2,5,0.7,0,0,9,1.3,0,0,0,81,78,81,79,78,75,75,71,70,0,0,0,0,0,59.4,13.5,0.9,0,0,0
80,Charters,7735,Maria L. Varisco-Rogers Cs,573,0,0,32,5.6,534,93.2,7,1.2,0,0,0,0,0,0,0,0,0,65,64,64,64,64,64,64,59,65,0,0,0,0,0,74.9,12.9,16.9,0,0,0
80,Charters,7830,Soaring Heights Cs,267,27,10.1,69,25.8,42,15.7,129,48.3,0,0,0,0,0,0,0,0,0,22,51,24,25,25,50,25,22,23,0,0,0,0,0,42.7,18.4,0,0,0,0
80,Charters,7850,Sussex County Technology Charter School,226,185,81.9,4,1.8,27,11.9,3,1.3,0,0,0,0,7,3.1,0,0,0,0,0,0,0,0,0,74,79,73,0,0,0,0,0,0,0,0,0,0.4,0
80,Charters,7890,Teaneck Community Cs,333,63,18.9,106,31.8,108,32.4,31,9.3,0,0,3,0.9,22,6.6,0,0,0,45,36,36,36,36,36,36,36,36,0,0,0,0,0,12.6,3.3,0,0,0,0
80,Charters,7891,College Achieve Greater Asbury Park Charter School,304,12,3.9,200,65.8,89,29.3,1,0.3,2,0.7,0,0,0,0,0,0,0,34,31,43,42,0,21,48,43,42,0,0,0,0,0,76.6,4.6,21.1,0,0,8.6
80,Charters,7892,College Achieve Paterson Charter School,755,1,0.1,248,32.8,499,66.1,0,0,5,0.7,0,0,2,0.3,0,0,0,94,95,94,95,0,94,94,94,95,0,0,0,0,0,79.7,10.6,26.8,0,0,0
80,Charters,7893,Ocean Academy Charter School,248,5,2,13,5.2,230,92.7,0,0,0,0,0,0,0,0,0,0,0,66,33,61,53,35,0,0,0,0,0,0,0,0,0,80.6,8.9,43.1,0,0,0
80,Charters,7895,Achievers Early College Prep Charter School,172,1,0.6,50,29.1,121,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,71,0,0,0,0,0,0,80.2,0.6,0,0,0,0
80,Charters,7896,Middlesex Charter School,184,20,10.9,33,17.9,122,66.3,6,3.3,0,0,0,0,3,1.6,0,0,0,63,57,41,23,0,0,0,0,0,0,0,0,0,0,53.8,8.7,10.3,0,0.5,0
80,Charters,7897,Creativity Colaboratory Charter School,95,10,10.5,7,7.4,75,78.9,0,0,0,0,0,0,3,3.2,0,0,0,0,0,0,0,0,24,24,24,23,0,0,0,0,0,16.8,3.2,0,0,0,0
80,Charters,8010,Union County Teams Cs,368,1,0.3,225,61.1,142,38.6,0,0,0,0,0,0,0,0,0,0,0,2,19,20,21,21,23,40,39,40,40,31,40,32,0,88,6,4.1,0,0,5.2
80,Charters,8050,Unity Cs,236,128,54.2,33,14,27,11.4,33,14,0,0,0,0,15,6.4,0,0,0,19,28,24,27,31,29,20,30,28,0,0,0,0,0,10.6,4.2,1.3,0,0,0
80,Charters,8060,University Academy Cs,431,15,3.5,246,57.1,132,30.6,38,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,113,101,99,0,56.8,11.4,0,0,0,0
80,Charters,8065,University Heights Cs,895,0,0,747,83.5,146,16.3,1,0.1,0,0,0,0,1,0.1,0,120,0,88,87,118,112,74,73,68,77,78,0,0,0,0,0,>95,0,5,0,0,0
80,Charters,8140,Village Cs,358,0,0,340,95,4,1.1,0,0,10,2.8,3,0.8,1,0.3,0,0,0,40,39,40,39,40,40,41,40,39,0,0,0,0,0,57.3,10.6,0,0,0,0
